path,bytes,gib,reason
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p09_l0p3_lr5e5_s42/checkpoint-144/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p09_l0p3_lr5e5_s42/checkpoint-144/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p09_l0p3_lr5e5_s42/checkpoint-144/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p02_lr5e5_s42/checkpoint-144/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p02_lr5e5_s42/checkpoint-144/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p02_lr5e5_s42/checkpoint-144/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p03_lr5e5_s42/checkpoint-208/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p03_lr5e5_s42/checkpoint-208/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p03_lr5e5_s42/checkpoint-208/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p04_lr5e5_s42/checkpoint-144/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p04_lr5e5_s42/checkpoint-144/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p04_lr5e5_s42/checkpoint-144/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p05_lr5e5_s42/checkpoint-144/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p05_lr5e5_s42/checkpoint-144/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p05_lr5e5_s42/checkpoint-144/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p07_lr5e5_s42/checkpoint-224/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p07_lr5e5_s42/checkpoint-224/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p07_lr5e5_s42/checkpoint-224/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p09_lr5e5_s42/checkpoint-224/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p09_lr5e5_s42/checkpoint-224/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p09_lr5e5_s42/checkpoint-224/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p1_lr5e5_s42/checkpoint-208/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p1_lr5e5_s42/checkpoint-208/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p1_lr5e5_s42/checkpoint-208/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p2_lr5e5_s42/checkpoint-144/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p2_lr5e5_s42/checkpoint-144/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p2_lr5e5_s42/checkpoint-144/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p3_lr5e5_s42/checkpoint-224/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p3_lr5e5_s42/checkpoint-224/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p1_l0p3_lr5e5_s42/checkpoint-224/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p02_lr5e5_s42/checkpoint-208/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p02_lr5e5_s42/checkpoint-208/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p02_lr5e5_s42/checkpoint-208/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p03_lr5e5_s42/checkpoint-144/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p03_lr5e5_s42/checkpoint-144/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p03_lr5e5_s42/checkpoint-144/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p04_lr5e5_s42/checkpoint-144/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p04_lr5e5_s42/checkpoint-144/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p04_lr5e5_s42/checkpoint-144/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p05_lr5e5_s42/checkpoint-224/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p05_lr5e5_s42/checkpoint-224/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p05_lr5e5_s42/checkpoint-224/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p07_lr5e5_s42/checkpoint-144/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p07_lr5e5_s42/checkpoint-144/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p07_lr5e5_s42/checkpoint-144/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p09_lr5e5_s42/checkpoint-224/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p09_lr5e5_s42/checkpoint-224/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p09_lr5e5_s42/checkpoint-224/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p1_lr5e5_s42/checkpoint-144/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p1_lr5e5_s42/checkpoint-144/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p1_lr5e5_s42/checkpoint-144/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p2_lr5e5_s42/checkpoint-128/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p2_lr5e5_s42/checkpoint-128/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p2_lr5e5_s42/checkpoint-128/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p3_lr5e5_s42/checkpoint-128/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p3_lr5e5_s42/checkpoint-128/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p2_l0p3_lr5e5_s42/checkpoint-128/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p02_lr5e5_s42/checkpoint-144/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p02_lr5e5_s42/checkpoint-144/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p02_lr5e5_s42/checkpoint-144/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p03_lr5e5_s42/checkpoint-144/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p03_lr5e5_s42/checkpoint-144/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p03_lr5e5_s42/checkpoint-144/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p04_lr5e5_s42/checkpoint-144/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p04_lr5e5_s42/checkpoint-144/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p04_lr5e5_s42/checkpoint-144/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p05_lr5e5_s42/checkpoint-144/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p05_lr5e5_s42/checkpoint-144/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p05_lr5e5_s42/checkpoint-144/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p07_lr5e5_s42/checkpoint-144/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p07_lr5e5_s42/checkpoint-144/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p07_lr5e5_s42/checkpoint-144/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p09_lr5e5_s42/checkpoint-224/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p09_lr5e5_s42/checkpoint-224/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p09_lr5e5_s42/checkpoint-224/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p1_lr5e5_s42/checkpoint-144/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p1_lr5e5_s42/checkpoint-144/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p1_lr5e5_s42/checkpoint-144/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p2_lr5e5_s42/checkpoint-272/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p2_lr5e5_s42/checkpoint-272/rng_state.pth,14581,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p2_lr5e5_s42/checkpoint-272/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p3_lr5e5_s42/checkpoint-160/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p3_lr5e5_s42/checkpoint-160/rng_state.pth,14581,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p3_l0p3_lr5e5_s42/checkpoint-160/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p4_l0p02_lr5e5_s42/checkpoint-224/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p4_l0p02_lr5e5_s42/checkpoint-224/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p4_l0p02_lr5e5_s42/checkpoint-224/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p4_l0p03_lr5e5_s42/checkpoint-224/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p4_l0p03_lr5e5_s42/checkpoint-224/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p4_l0p03_lr5e5_s42/checkpoint-224/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p4_l0p04_lr5e5_s42/checkpoint-144/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p4_l0p04_lr5e5_s42/checkpoint-144/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p4_l0p04_lr5e5_s42/checkpoint-144/scheduler.pt,1465,0.000001,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p4_l0p05_lr5e5_s42/checkpoint-144/optimizer.pt,700906667,0.652770,removed optimizer/scheduler/RNG training state; model checkpoint files retained
checkpoints/grid-run_nicme_v3_hybrid_pretty_a0p4_l0p05_lr5e5_s42/checkpoint-144/rng_state.pth,14645,0.000014,removed optimizer/scheduler/RNG training state; model checkpoint files retained
